Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
1979-01,5.531398097,0.811961337,186.6870543,3.127879799,1.009872153,0.892318765,273.3552368,250.3881007,984.6330317,15604191
1979-02,5.32801957,0.688896366,174.7945707,18.5415944,0.92083131,0.781346778,273.1218851,247.0712019,983.9804183,16378929
1979-03,5.432510532,0.916123975,190.7419328,67.69042861,0.983326547,0.85526591,273.0880994,252.9541385,985.1404676,16521089
1979-04,4.792835526,1.272055813,212.9379251,156.2236735,0.89072257,0.705203322,273.1260622,259.5574559,989.3146977,15561238
1979-05,4.819028038,2.239775529,253.6904783,230.9508329,1.201308483,0.688723425,273.3935507,269.375118,984.4836584,14085613
1979-06,4.458702355,3.723499267,287.9690681,241.6390047,1.589384045,0.419664295,274.3086148,276.3767419,980.0468994,12653185
1979-07,4.480157957,4.92199775,308.5310519,199.66391,1.770835162,0.20947008,275.8805574,279.6711854,980.8218133,10521427
1979-08,4.58521007,4.563531306,303.7147321,130.3669786,1.877057704,0.282864082,276.9360762,278.1281314,981.0897266,8183421
1979-09,5.072221626,3.229639944,277.9490506,71.35050435,1.813754921,0.633659742,276.4298227,273.1393915,980.2855367,7219913
1979-10,5.250608338,1.893477204,241.5442284,25.22603354,1.411747985,0.945093837,274.9188598,264.6521799,981.4188127,9428492
1979-11,5.585218595,1.275287025,212.2271064,5.287116806,1.487474762,1.146698362,274.0662401,257.1760821,978.1510483,11185959
1979-12,5.60709666,0.95983197,194.4336615,1.289667668,1.173953423,0.955165024,273.5853448,252.686991,974.66667,13575098
1980-01,5.742162618,0.836698567,188.5671578,3.192031723,1.073217156,0.882429731,273.3746476,250.964086,986.8468359,15053607
1980-02,5.683993084,0.940346897,194.5294911,17.88273616,1.041899374,0.845998535,273.2082093,252.8334029,981.4556335,16074814
1980-03,5.0690105,0.986363988,197.4080088,70.28121782,0.836539961,0.702911999,273.1823617,254.863226,986.0487037,16207072
1980-04,5.265531117,1.396480066,216.6672864,158.3672816,0.968582773,0.74198258,273.2484084,260.517213,984.7621496,15546525
1980-05,4.830459463,2.320996175,260.8847534,224.8677108,1.036176177,0.639200541,273.6397745,270.2329977,986.7196039,14080852
1980-06,4.552950746,3.804604219,287.9399391,248.2176183,1.440385822,0.420868671,274.6744596,276.9512465,980.3111492,12372595
1980-07,4.249461043,4.848419566,308.832973,195.1287073,1.687025227,0.167804993,276.2631711,279.4430566,981.585601,10433081
1980-08,4.758632767,4.58479937,300.769644,137.4622,1.813134185,0.366843236,277.2823028,278.4518443,981.9244687,8082016
1980-09,4.957922945,3.202356637,275.6084852,71.54703627,1.616206543,0.632602839,276.5672788,272.9376396,980.8228501,7856976
1980-10,5.457733157,2.012807048,246.8671832,25.19951175,1.501856055,0.990750459,274.9027077,265.9632017,980.3670778,9485305
1980-11,5.309675997,1.097577727,202.3005752,5.32317282,1.247416186,1.017201451,273.9876783,255.0942015,981.1404971,11721403
1980-12,5.590333842,0.849712625,189.0141058,1.276124655,1.143941348,0.952838801,273.476972,251.2628144,982.1752469,13752372
1981-01,5.960061961,0.98459766,200.2378057,3.01512778,1.31302933,1.12383671,273.2095564,253.7238174,976.7210104,15109158
1981-02,5.735260418,0.882117696,191.3991577,18.61696505,1.116540578,0.935257397,273.1365529,252.128796,981.9012113,15748975
1981-03,5.424766999,0.972385487,196.0295495,69.48715475,0.93044904,0.802165069,273.00516,254.5744305,984.3477876,15703794
1981-04,5.010104957,1.407260424,222.1772303,154.1910989,1.0368467,0.844678101,273.1478882,261.5739747,982.3137957,15192945
1981-05,4.845108748,2.354139603,257.3471757,231.9180128,1.121603399,0.722345479,273.5236933,270.2239771,982.6580393,13921115
1981-06,4.478472834,3.825139818,291.0324246,240.8373075,1.609066819,0.355825636,274.5060616,277.2229175,982.5461081,12621552
1981-07,4.535310089,4.855318148,307.4281838,196.6628251,1.897384174,0.247135275,276.0212867,279.4884756,978.9462164,10667981
1981-08,4.667342874,4.653552724,303.3769238,134.4574714,1.909646286,0.376406061,276.9304517,278.5889607,981.0940058,7886965
1981-09,4.904747339,3.256804144,280.2947927,68.07381205,1.665356983,0.635884991,276.4818907,273.2374317,983.6818591,7250748
1981-10,5.471601267,2.078962713,250.2131653,24.43981927,1.58585545,0.997149533,275.0129916,266.0168454,985.2937415,9214381
1981-11,5.516764775,1.315791996,218.5862967,5.194928089,1.357253957,1.054995387,273.940276,258.6011614,980.5052903,11206113
1981-12,5.736647492,0.904097887,195.4397457,1.261348761,1.15745409,1.038355303,273.3393575,253.2765242,979.764719,13776309
1982-01,5.671618696,0.693219044,178.7136259,3.309544223,1.026041802,0.874262956,273.1296495,248.5372954,983.3663932,15340865
1982-02,5.559941364,0.945350632,192.6104585,17.572059,1.148786925,0.88458704,273.0425855,251.9581176,980.8646322,16135234
1982-03,5.239661022,0.971833483,192.6877229,68.15662052,0.938835336,0.748828982,273.1005343,253.6169852,981.2872484,16227629
1982-04,5.13226304,1.428159151,218.614445,154.6221552,1.144025326,0.900736999,273.1141677,260.7498749,980.1525093,15624536
1982-05,4.753281337,2.122151236,252.8387695,229.5658157,1.112219932,0.626959761,273.4190432,268.7525264,986.4916252,14180382
1982-06,4.530624931,3.606047012,287.735656,245.6259962,1.41095191,0.429594802,274.4008665,276.3845888,984.0423823,12749741
1982-07,4.595061491,4.913375433,306.3139923,209.2281464,1.687147963,0.23514669,275.9446814,279.923464,980.2959806,10805880
1982-08,4.621139877,4.398413325,299.9029524,135.6954974,1.811559768,0.317311066,276.7595684,277.9915603,980.825592,8300662
1982-09,5.2036055,3.144144862,275.1380557,71.58049791,1.878402177,0.727767146,276.0966608,272.9868093,979.0292716,7454783
1982-10,5.16384034,1.838470824,240.7489852,24.74645033,1.519298391,1.068774245,274.8413917,264.2649662,981.7722213,10019317
1982-11,5.573887299,1.192395758,206.9059365,5.20654102,1.375422756,1.027114096,273.9645309,255.4148939,979.0725636,11959292
1982-12,5.733035984,0.997674849,196.1043608,1.193348906,1.293527445,1.045162921,273.5291198,252.7166817,976.2095128,13871330
1983-01,5.711778183,0.86069722,188.5022023,3.142078021,1.237976541,1.027715238,273.2691979,250.7208939,976.3996175,15159948
1983-02,5.643276008,0.824434727,187.4896452,17.81532294,1.0525015,0.89989997,273.0848004,250.8754729,982.8448892,16095113
1983-03,5.447372855,1.032006187,198.3717875,66.32507416,0.974826627,0.793772825,273.0350218,255.0803984,983.1121787,16185533
1983-04,5.037230486,1.372832554,218.4749914,149.2964884,1.000435332,0.776494641,273.1407825,260.3437432,987.0674802,15363742
1983-05,4.689329018,2.141292992,252.8307351,226.4274374,0.957226352,0.587523066,273.5727641,269.0348789,986.0039839,13566764
1983-06,4.796467118,3.714419304,284.7988402,251.7574359,1.476188486,0.471990934,274.4013885,276.998739,981.0982673,12387795
1983-07,4.381616001,4.965009095,308.933609,196.6957751,1.816334313,0.230173661,275.7796242,279.7862759,979.9296617,10945685
1983-08,4.650177584,4.609606898,302.9694238,129.9922244,2.068376162,0.338248431,276.5189146,278.1896413,977.2877391,8392355
1983-09,5.008490878,3.325487035,278.7247049,69.15139199,1.763015183,0.655884569,276.2329349,273.4516262,981.0459882,7540600
1983-10,5.444396458,1.910898048,241.606727,25.0084791,1.687835562,1.055332632,274.8051483,264.6015602,977.4365464,9689444
1983-11,5.409763713,1.225662677,213.0506517,5.456083017,1.391296612,1.144904169,273.8349193,257.3707949,977.572763,11677528
1983-12,5.608649457,0.97927755,196.1674016,1.126333365,1.210676931,0.992637097,273.4988589,253.1396624,979.3781935,13487417
1984-01,5.411131614,0.913153096,192.1273923,3.205322436,1.075324728,0.93400814,273.2733602,251.5297542,979.6213842,14691196
1984-02,5.53870571,0.915935566,187.8525984,18.27530445,1.080366991,0.850429657,273.2119741,250.356336,983.0128545,15424012
1984-03,5.098513258,0.970643421,194.0664539,70.05509892,0.842960278,0.722923706,273.0845831,253.944026,988.168069,15716599
1984-04,5.103598724,1.315857202,212.255198,158.5684286,0.993218814,0.754790356,273.1911485,259.5691159,985.0508575,15226124
1984-05,4.730151003,2.358823327,256.7041716,230.0637738,1.113000001,0.664113737,273.5721264,270.1091692,982.8005769,13700707
1984-06,4.603540856,3.922856317,290.9920908,243.8881567,1.588404984,0.39086279,274.6737097,277.3495442,982.0064804,12253081
1984-07,4.286880364,5.176234354,311.3141616,196.8262526,1.8354048,0.206380831,276.1803996,280.15279,980.9425525,10217529
1984-08,4.705326982,4.526027378,302.6942245,129.5556399,2.079334477,0.380998181,277.0270698,278.1169125,978.4258374,7938903
1984-09,4.897714064,3.293761717,279.635852,68.8033491,1.633799682,0.667467549,276.5590035,273.5671516,981.5807055,7111240
1984-10,5.238220407,2.037912094,247.3312435,23.91611802,1.487038122,0.944751722,275.1277408,265.9145367,982.0966671,8870272
1984-11,5.460894744,1.191140538,209.9427829,4.929831543,1.17961395,0.903335272,274.1607074,256.5884664,981.2111411,11319686
1984-12,5.882627278,1.031830635,198.4002926,1.096028567,1.342333101,1.053256087,273.7261171,252.9433354,978.7041683,13213142
1985-01,5.684647418,0.879927596,190.6011229,3.168714533,0.997731507,0.875859741,273.4513978,251.6472296,985.2987376,14963667
1985-02,5.275916657,0.766846557,183.2783209,19.20192661,0.95249915,0.788624122,273.2727679,249.7191843,989.4510305,15771314
1985-03,5.350921685,0.963578632,193.1258832,69.75181392,0.998195217,0.843007631,273.1636126,253.9640088,981.0611097,16137266
1985-04,4.997702176,1.231716502,212.088254,159.1993209,0.919967136,0.743362271,273.2098452,259.5205602,983.4424475,15407986
1985-05,4.583974561,2.252201679,257.7018553,228.5136346,1.060818597,0.676857062,273.5613692,269.6868084,984.7910476,14260927
1985-06,4.453277292,3.800986703,289.5076565,248.6584979,1.334149963,0.333322797,274.4781954,277.3166464,982.9898162,12445600
1985-07,4.463709519,4.877146299,307.7668535,199.7815411,1.663467155,0.163515278,276.1355342,279.5004635,982.118979,10158967
1985-08,4.578660818,4.501668815,300.9599831,135.3087747,1.949035643,0.311336093,277.246437,278.1832434,981.11714,7504422
1985-09,5.126017476,3.308997806,278.7007187,71.0210506,1.820453314,0.621573708,276.5974597,273.535422,981.0878178,6935105
1985-10,5.438012191,2.004395222,242.9349829,24.39461971,1.64261858,1.030272611,275.0393183,265.0065944,977.9406295,8915441
1985-11,5.749934791,1.280959455,216.569383,5.154006224,1.449602125,1.178287011,274.0487614,258.0128701,983.7523806,11417014
1985-12,5.582664152,0.967919176,199.3535714,1.13931119,1.128020499,0.950914107,273.5767507,253.8008208,984.9159619,13249869
1986-01,5.362961427,0.784038831,184.0125691,3.270734202,1.015241063,0.859569571,273.3287314,249.5033086,981.351459,15119253
1986-02,5.325249646,0.867956907,190.6430978,19.22823852,0.919360269,0.799852716,273.241757,252.3575829,985.5223562,15987907
1986-03,5.511305274,1.016966658,192.8788317,69.03338719,1.013340342,0.794062118,273.2018541,253.8502181,975.736474,16163104
1986-04,5.190024337,1.30240942,216.7328864,154.9888096,1.0287774,0.845487906,273.2154038,260.5064245,984.6907758,15228300
1986-05,4.663996257,2.30791925,258.7394002,225.0402953,1.113849292,0.638220925,273.6642162,269.8554815,983.4670704,13545526
1986-06,4.615974557,3.767828157,288.3290773,246.8406547,1.434790383,0.424566256,274.5558196,276.7979679,978.9746823,12139090
1986-07,4.372295877,4.916334645,307.7300987,200.6399532,1.797173036,0.238776223,276.1267322,279.5907223,981.2758992,10496259
1986-08,4.617388914,4.364169798,300.3343165,134.3998492,1.952581278,0.399970649,276.9734528,277.9404233,981.836874,8044575
1986-09,5.045305841,3.086454784,274.7604635,71.60968209,1.919815308,0.822854302,276.2683452,272.7287408,980.5541673,7553857
1986-10,5.493074684,1.983123574,242.0643719,25.50910839,1.662921761,1.049696189,274.8144579,264.7576559,976.4618806,9922179
1986-11,5.261228159,1.343748817,216.3855204,4.915137518,1.390153808,0.987084548,274.0337685,257.6924622,979.2758535,11811566
1986-12,5.628933401,0.917097478,191.3197955,1.164387804,1.204005862,0.959969464,273.5530838,251.9715685,977.579344,13456959
1987-01,5.734335087,0.839737897,187.8482206,3.210817713,1.144046267,0.951792515,273.3097393,250.3178417,979.6893542,15277015
1987-02,5.189480025,0.76550951,182.537117,18.34203417,0.937082784,0.795373941,273.162904,249.4819855,983.9932221,16209585
1987-03,5.411739874,0.919951787,190.6281281,69.54778011,0.92163431,0.739629921,273.1282562,253.3621359,987.1648502,16017587
1987-04,5.179951595,1.320714257,215.1362521,157.3918036,0.937809571,0.728785389,273.1884825,260.0863081,982.7866116,15384298
1987-05,4.668044262,2.209882805,255.6975023,228.8446199,1.100384479,0.707430595,273.4832727,269.2429318,983.1778756,13845327
1987-06,4.473287613,3.66667351,289.1247413,243.0314709,1.471140886,0.416251312,274.488889,276.5276835,982.8131368,12612457
1987-07,4.296174514,4.955523682,308.6054271,202.8848944,1.637327993,0.180792058,275.9798622,279.8029124,981.5961111,10814849
1987-08,4.63313419,4.476489199,301.5331297,134.577349,1.765798501,0.283315108,277.157458,278.1784402,983.6667709,7717180
1987-09,5.043856763,3.11479497,272.9483503,72.99858,1.621219489,0.641206934,276.6386971,272.450735,980.1425143,7512706
1987-10,5.534297129,2.072706361,245.7667774,24.80343087,1.593494508,1.002809782,275.162106,265.3602309,979.502747,9331817
1987-11,5.460994996,1.161459359,206.7066417,5.191822315,1.222999464,0.956600472,274.1790788,255.3109196,982.2706237,11590097
1987-12,5.406777782,0.930626466,194.093018,1.192196991,1.184053393,0.947945529,273.6578179,251.5554576,979.6180625,11590097
1988-01,5.615864534,0.853239667,188.2905545,3.017566171,1.056166961,0.875383546,273.3184822,250.6577549,977.5179448,15188190
1988-02,5.491469427,0.885011862,191.0637082,17.99072532,1.009325848,0.840854465,273.1828889,251.4918261,983.9440769,15732702
1988-03,4.978395642,0.98393377,196.6474249,70.10323915,0.823387087,0.701631737,273.0966888,254.5477936,984.1357632,16231491
1988-04,5.346912518,1.283592602,214.8089689,159.1777928,1.041807338,0.873998303,273.1067694,260.2744176,983.6820262,15315907
1988-05,4.864933113,2.337574681,260.8923584,227.779548,1.063376507,0.625209662,273.5728748,270.3532805,986.7126801,13750518
1988-06,4.659702759,3.957926817,292.5375397,241.8766205,1.560073553,0.40566559,274.6301955,277.323416,980.5239337,12113514
1988-07,4.49156965,5.205864608,310.3699088,206.0972526,1.792736763,0.181681795,276.2149548,280.3519402,981.3493315,10115785
1988-08,4.718259846,4.639477745,304.2699371,129.8229114,1.967498312,0.304588222,277.1638991,278.3942536,978.7087775,7985808
1988-09,5.224536999,3.399770107,279.6929776,70.38962361,1.85319688,0.661162316,276.649546,273.808027,977.6949466,7529886
1988-10,5.545424479,2.009845888,242.3889344,25.65830415,1.607113978,1.071656744,275.07246,265.396041,978.6089481,9508883
1988-11,5.347505921,1.129791793,207.3494809,5.152972404,1.297852535,1.019675527,273.9151933,255.7487669,979.2016957,11727820
1988-12,5.562459092,0.958445019,196.7783413,1.187599007,1.264586022,1.034748425,273.4018179,253.0083632,974.3109053,13873842
1989-01,5.658548431,0.786091176,179.5999213,3.413788753,1.254503895,0.961106022,273.255638,248.2861831,972.7192796,15227711
1989-02,5.974982342,1.004876347,197.6072346,17.53960334,1.397392911,1.190350151,273.1709728,253.5655139,974.1496479,15670791
1989-03,5.49499757,1.082944433,198.0485287,68.46482937,1.050505682,0.85564825,273.0975201,254.9905831,979.4921556,15621569
1989-04,5.144356942,1.440510285,220.5675483,156.8034922,0.946086364,0.75160956,273.2777566,261.3118525,985.3671588,14526319
1989-05,4.84882787,2.320516331,257.8727112,227.2289463,1.288982847,0.712643487,273.6387219,269.8376672,983.0159722,13048365
1989-06,4.630031059,3.911134898,290.77037,247.3502005,1.570278883,0.477733778,274.5802564,277.3682097,980.9788297,12372855
1989-07,4.695350573,4.991585469,309.8731297,195.4552097,2.01903649,0.271130689,276.0656238,279.8630871,978.3728969,10467050
1989-08,4.517907025,4.745175344,304.0551291,133.6713573,1.97576119,0.276025335,277.1163442,278.6846511,978.1238054,7996732
1989-09,5.288815702,3.36249519,280.4454182,68.7122096,1.965108313,0.761945255,276.5186577,273.5207803,977.4356441,7082278
1989-10,5.152021619,1.96992697,242.7284409,24.33814823,1.523349794,1.004304997,274.97303,264.8066535,977.5195504,9548262
1989-11,5.476758632,1.199694752,206.9159925,5.12940805,1.310136773,1.042893184,274.1056078,255.6579326,980.1595041,11565367
1989-12,5.565116947,0.963784592,194.7356091,1.196361787,1.143065904,0.951906509,273.5343949,252.683099,979.5053279,13571420
1990-01,5.384419912,0.889414796,187.9548461,3.191348449,1.063483155,0.803061382,273.3443727,250.0093003,979.0727507,15068129
1990-02,5.47237865,0.941891286,186.6890967,18.67441609,1.107710903,0.852167943,273.2475453,250.3004212,974.6982788,15687335
1990-03,5.815087069,1.153545769,205.4075466,67.47516709,1.265121026,1.045802303,273.1257375,256.8767829,973.7266263,15988765
1990-04,5.632912162,1.554532812,226.4852697,155.2454019,1.158133466,0.91303433,273.17825,263.2664612,979.6268698,14790684
1990-05,5.122868132,2.529378116,262.1623388,225.6209147,1.287293362,0.795754945,273.6431645,271.4537188,979.6208054,13360804
1990-06,4.510902967,3.956429401,291.5300929,246.295656,1.403908569,0.302776112,274.9446102,277.7795976,980.8854182,11768040
1990-07,4.420469687,5.113908547,310.5060881,202.7537283,1.77619575,0.192435008,276.5680076,280.2702611,981.5510941,9684245
1990-08,4.664493697,4.675007259,304.9432938,132.9580099,1.885476886,0.250924504,277.6176321,278.71843,981.2861332,6872831
1990-09,5.153404996,3.190235702,277.718179,71.049187,1.748647809,0.674829972,276.8814024,273.3637378,980.8968245,6272115
1990-10,5.35950298,1.919444842,241.4846921,24.8829276,1.563525456,1.051486265,275.1497411,264.8263278,977.4965956,9397506
1990-11,5.410984267,1.117126416,204.7902389,5.060305679,1.350137137,1.073341293,274.0947675,255.1180521,980.3397122,11368959
1990-12,5.992882723,0.950266371,192.7204265,1.123048111,1.434043762,1.150788698,273.6034783,251.575314,976.815285,13359619
1991-01,5.680716919,0.911116503,190.094126,3.221355114,1.147217985,0.909996307,273.3869643,251.1611551,980.1212934,14584139
1991-02,5.633795068,0.850489594,186.1044412,18.43174023,0.997327705,0.79668367,273.3450256,250.6048692,982.2657397,15366355
1991-03,5.246761874,0.998774308,195.4396534,67.10147534,0.979809764,0.80176611,273.2558672,253.847303,983.6128391,15599345
1991-04,5.292170338,1.439956827,218.5172603,157.2930497,1.024226289,0.783024055,273.2672132,261.335186,982.0192842,15029586
1991-05,4.724153879,2.462157943,262.0090113,224.0191466,1.252986958,0.69767652,273.6071563,270.746235,982.8362663,13582530
1991-06,4.457619352,3.967359332,292.3715953,244.6048284,1.473937285,0.362966275,274.7352204,277.535,982.377787,12293986
1991-07,4.459117157,5.182907535,310.1530308,211.0900137,1.599248981,0.193988065,276.5687421,280.5584712,981.1023855,9764685
1991-08,4.852353945,4.827504651,305.8255862,136.2959316,1.884324575,0.343169815,277.6295995,278.9801262,977.8076786,7456080
1991-09,5.150443372,3.410972118,282.1192821,70.77620944,1.737236056,0.573690834,276.708057,274.0083851,980.9917537,6589707
1991-10,5.573106492,2.013313443,244.7577588,24.55393527,1.729107419,1.109702517,275.198887,265.4783905,980.2703451,9198908
1991-11,5.622902215,1.277214781,215.0428537,5.341752764,1.379258874,1.033788213,274.1384116,257.9502854,978.8350736,11163069
1991-12,5.93935733,0.956407562,195.2383554,1.211905961,1.324748173,1.03736074,273.6290944,252.7427412,973.8214082,13208271
1992-01,5.765857717,0.897419286,188.8327221,3.101054521,1.248083307,0.97217104,273.355834,250.8541603,974.5380101,14858012
1992-02,5.407808563,0.888373237,189.064707,17.63607875,1.188568167,0.94509922,273.2525342,251.1802856,977.8589165,15620115
1992-03,5.33107308,1.100996161,199.7607705,67.52659999,1.064081103,0.861671293,273.2071165,255.3856127,979.8159661,15619182
1992-04,5.025050295,1.255882367,215.6232744,155.5520071,0.904953822,0.713588756,273.2211539,259.923314,987.2690619,14799292
1992-05,5.030418934,2.268101169,253.9066742,230.3887488,1.251844028,0.817603581,273.6021634,269.406657,980.201523,13312944
1992-06,5.00534721,3.585069368,285.4783882,245.8635781,1.540921675,0.511825047,274.7122582,276.3600351,981.5382479,12200368
1992-07,4.627160702,4.668180076,303.2981719,205.0734274,1.633684195,0.26372567,276.0728479,279.3623574,980.1531115,10700487
1992-08,4.718383671,4.317294199,297.9115796,133.6629581,1.784845593,0.367915891,276.9035297,277.8346767,979.4084197,7955099
1992-09,4.965277831,3.038560819,273.7701656,71.35548406,1.589031859,0.751300895,276.2831275,272.4409587,983.7349325,7592311
1992-10,5.301650948,1.784732229,238.6095909,25.27751869,1.561399191,1.182712018,274.8689149,264.1090179,979.0177563,9643995
1992-11,5.49486535,1.149768892,206.9275004,5.064119182,1.35615557,1.059135236,273.897495,255.666189,978.2643199,11913648
1992-12,5.895463017,0.955104493,193.0170992,1.24032021,1.359623264,1.067060192,273.4591133,252.1794441,974.7689137,13534834
1993-01,6.000840522,0.85730607,186.9749977,3.391253709,1.354143077,1.105969825,273.2393875,250.7553082,969.5112817,15199107
1993-02,5.862569773,0.930375288,192.9008154,17.25846953,1.238703131,1.050215309,273.0985087,252.1640479,978.8017608,15854349
1993-03,5.620233129,1.009677163,193.8889008,67.93064721,1.070554618,0.880823438,273.0421976,254.0302085,978.7636911,15978996
1993-04,5.166064202,1.384804321,218.1668278,157.9630484,0.870482934,0.671703081,273.1846127,261.3244238,984.7515123,15297398
1993-05,4.933513245,2.361098893,261.145921,225.2765366,1.10426262,0.673042024,273.522153,270.3456988,987.6420792,13599683
1993-06,4.353198805,3.842942924,290.3416721,245.9444721,1.363522269,0.31743977,274.6160843,277.5048181,983.6737934,12065763
1993-07,4.544202648,5.09734866,309.5521402,201.9350102,1.703776296,0.180237724,276.3521384,280.2149445,982.6582159,9736968
1993-08,4.713246835,4.476665403,302.5977224,129.4979042,1.903887498,0.35299112,277.1027397,278.1882887,982.3384944,7390006
1993-09,4.916803121,3.087186608,276.4661381,69.5768278,1.69433235,0.727423414,276.4715148,273.054131,981.8688943,6543385
1993-10,5.430774674,1.887982966,241.8917997,24.83994987,1.650207145,1.165079109,274.9215367,264.8802036,979.7402833,9246508
1993-11,5.862267289,1.279713524,211.7856819,4.92354864,1.418259041,1.082462618,273.9675755,256.7744367,977.3433725,11778670
1993-12,5.695913148,0.889347213,189.1268824,1.224881258,1.116981787,0.926396514,273.4979575,251.0735363,980.3242184,13583796
1994-01,5.623675932,0.750966416,181.2882432,3.156051429,1.021174131,0.862324899,273.2717555,249.1926672,983.843087,14942655
1994-02,5.422085916,0.809868503,183.9778638,19.11018364,0.884462267,0.729071428,273.1529227,250.5320304,985.3174031,15719615
1994-03,5.44184696,0.996933387,194.2213654,68.87099336,1.04992198,0.858456019,273.0942641,253.9468696,978.8855389,15709945
1994-04,4.881647708,1.467122254,220.4452209,157.110223,0.932198694,0.693015982,273.1522067,261.5359526,984.6153791,15074225
1994-05,4.709644779,2.304712955,259.082974,225.4802865,1.139087759,0.678785166,273.6048247,270.0599263,983.1850835,13819856
1994-06,4.775692941,3.886936046,289.4098428,245.764923,1.609896225,0.367311081,274.5825804,277.3046743,977.4615982,12164629
1994-07,4.578573393,4.941999011,307.9254887,207.5487259,1.652820106,0.24770054,276.2122793,280.2578639,979.4626037,10299193
